dataset,model,participant,n_recordings,n_chunks,folds,BWMD,SRE,WCR,EDD,s_BWMD,s_SRE,s_WCR,s_EDD,RPFI,RPFI_alt_agg,RMSE,PSNR_dB,SNR_ref_dB,g_SNR,cri,si,CCC,Spearman,HR_label_bpm,HR_pred_bpm,HR_MAE_bpm,PRV_sdnn_label_ms,PRV_sdnn_pred_ms,PRV_rmssd_label_ms,PRV_rmssd_pred_ms,PRV_n_rr_label,PRV_n_rr_pred
cohface,bimamba_blend,cohface_25,4,24,0,0.5752125417609515,1.3646686704225615,0.06788610192686613,0.7997240963484641,0.3627298791552118,0.7725552215962398,0.06788610192686613,0.2002759036515359,22.663183090102844,32.37510193741785,1.3646686704225615,10.686385593386547,3.204335134540174,1.0,0.4490932184851671,7.537104994983039e-06,0.06883970998355901,0.06645568984182681,88.75,72.25,17.0,59.037548397887946,186.94870625279134,65.27212391803798,240.26660304865615,335,320
cohface,bimamba_blend,cohface_26,4,24,3,0.664829655798732,1.357598302626486,0.07646358926385528,0.7825765257300544,0.2633370062131246,0.773733616228919,0.07646358926385528,0.21742347426994557,21.69549441746818,30.017159674286688,1.357598302626486,10.135100772107803,4.607531486539292,1.0,0.16693161632966597,3.066160996759083e-05,0.07846342435284225,0.07346383663037484,81.25,65.5,16.750000000000004,93.26292999047413,197.65399662953465,91.50127442542265,258.72896622933763,322,319
cohface,bimamba_blend,cohface_27,4,24,1,0.8409974221038371,1.3331426668095645,0.11687793451162845,0.8198705462381023,0.06795222283934965,0.7778095555317392,0.11687793451162845,0.1801294537618977,15.822403660739829,24.703684906402085,1.3331426668095645,14.730962962208118,4.533761482644795,1.0,0.17744400242349184,2.8481181160681404e-05,0.11136531496594142,0.125146863830159,65.25,72.5,9.750000000000005,100.24865351275461,199.34173702490614,132.2875655532295,245.4487686651039,241,330
cohface,bimamba_blend,cohface_28,3,18,1,0.8278863859982191,1.2980351181424563,0.16446712538731156,0.8042714357146012,0.08249345818012888,0.783660813642924,0.16446712538731156,0.19572856428539875,18.919343038085586,26.99660506558967,1.2980351181424563,14.976438864891396,5.14669159064243,1.0,0.10464078641097539,5.257020829248823e-05,0.15755241603444983,0.17483918941660415,66.33333333333333,68.0,8.333333333333336,120.90985894074576,200.3847719509963,120.36590799403676,260.84526876538933,184,254
cohface,bimamba_blend,cohface_29,4,28,0,0.7187716026762352,1.2707685325759859,0.19446264546522046,0.8733431068003887,0.20351087668629964,0.788205244570669,0.19446264546522046,0.12665689319961126,23.93760931821069,30.236448419951206,1.2707685325759859,7.151311014485591,7.459340197371804,1.0,0.011437661005470797,0.000530765258532644,0.19257366830733785,0.19729611120204435,54.857142857142854,69.0,14.142857142857144,203.841235018005,193.1856762145432,261.47689333066575,260.11736378947353,390,354
cohface,bimamba_blend,cohface_3,2,12,0,0.657469427100382,1.3009180337455644,0.15751441438967473,0.8597105686525964,0.2715001152765496,0.7831803277090726,0.15751441438967473,0.14028943134740357,24.974939299336942,31.339831071116254,1.3009180337455644,14.012063012136476,8.145152893574929,1.0,0.005793819331093652,0.0010532223770636819,0.15380613473778734,0.16307683386750585,70.0,65.0,7.000000000000007,63.48510078477898,189.0171962008836,84.46076420241047,245.58603380485636,128,148
cohface,bimamba_blend,cohface_30,3,18,2,0.6213149939891937,1.2322207512877108,0.23919695644344666,0.7861556907665991,0.31159840470593925,0.7946298747853815,0.23919695644344666,0.21384430923340092,32.1927279625233,36.69334451485723,1.2322207512877108,11.970112564950238,4.1967504706410885,1.0,0.23205379405424986,2.033290877745395e-05,0.2408160100479747,0.23676837603665454,59.333333333333336,71.0,14.333333333333336,219.45406718071555,204.96830714425428,248.08928927816584,242.3582059679432,194,218
cohface,bimamba_blend,cohface_31,3,18,3,0.6911085634299985,1.3714375271644104,0.06382254445971766,0.8067829064774917,0.23419150029837055,0.7714270788059316,0.06382254445971766,0.19321709352250827,19.36563124553885,28.233304789311443,1.3714375271644104,12.667307252667019,3.6547037097107253,1.0,0.34193035128825855,1.1824840462748062e-05,0.05957955454258349,0.07018702933541893,50.333333333333336,69.66666666666667,19.33333333333334,244.47388241428825,187.30723403732776,310.8567908932414,227.66935088705583,234,228
cohface,bimamba_blend,cohface_32,2,12,3,0.6884898757009706,1.0848084053459093,0.41771980925354313,0.849089176666495,0.23709584395550443,0.8191985991090152,0.41771980925354313,0.15091082333350503,32.89763074341686,39.04665804512183,1.0848084053459093,13.43271399094084,6.879619099508027,1.0,0.020240549303535436,0.0002973269236171967,0.41159536184543294,0.42690648036570833,61.0,66.5,5.5000000000000036,71.3004540016008,217.63366327674822,71.75315220591473,272.05624150191073,113,149
cohface,bimamba_blend,cohface_33,2,12,3,0.5683253590781626,1.3579663610541326,0.0779248130393492,0.8574679342946147,0.37036834063290225,0.7736722731576445,0.0779248130393492,0.14253206570538535,22.211956275134174,31.772881387428136,1.3579663610541326,12.592286549025335,7.463836725784656,1.0,0.011386931004918636,0.0005331559580637152,0.07796368112269879,0.07786651091432481,77.5,68.5,11.0,79.48032834430377,215.04604379221513,89.03008811153275,269.5849705343905,141,154
