dataset,model,participant,n_recordings,n_chunks,folds,BWMD,SRE,WCR,EDD,s_BWMD,s_SRE,s_WCR,s_EDD,RPFI,RPFI_alt_agg,RMSE,PSNR_dB,SNR_ref_dB,g_SNR,cri,si,CCC,Spearman,HR_label_bpm,HR_pred_bpm,HR_MAE_bpm,PRV_sdnn_label_ms,PRV_sdnn_pred_ms,PRV_rmssd_label_ms,PRV_rmssd_pred_ms,PRV_n_rr_label,PRV_n_rr_pred
pure,bimamba_blend,pure_08,6,38,3,0.6207510766585053,2.1280513091487756,0.7515098518334269,0.7380024202868797,0.31222383617849614,0.6453247818085375,0.7515098518334269,0.2619975797131203,45.36650727719647,50.05845787079084,0.7093504363829252,13.69017971262952,-0.682273937017147,3.0,0.9754520806534012,1.5462328592849184e-07,0.7484109792016767,0.7561581607810521,53.844572368421055,53.104440789473685,3.700657894736842,230.61894719602955,216.19563092688284,286.24319129584006,284.97006854424177,487,497
pure,bimamba_blend,pure_09,6,39,4,0.6028835991353916,2.4784011703441613,0.6590649856181008,0.7015575489229564,0.3320403627685151,0.586933138275973,0.6590649856181008,0.2984424510770436,44.74304959868425,47.44067223865881,0.8261337234480538,12.952229406036684,-3.7631183396743415,3.0,0.9988457139820092,7.10037422334526e-09,0.6587515354909276,0.6595351608088604,55.16826923076923,61.11778846153846,10.276442307692308,213.64977059979051,208.73219128612243,292.97124654176645,264.4826126117932,509,493
pure,bimamba_blend,pure_10,6,38,2,0.2697965057990796,0.6575711377383623,0.7874774158098061,0.6838207962628262,0.7014618008731643,0.8904048103769396,0.7874774158098061,0.3161792037371738,64.94964771135558,68.79985678277137,0.6575711377383623,13.388825748553078,8.722217661996094,1.0,0.003261771700327974,0.001874041149369969,0.7838000994067377,0.7929933904144087,79.56414473684211,79.00904605263158,1.2952302631578947,91.59639351810553,123.99561691133277,53.97918963594133,131.28134426657283,467,480
pure,lstm,pure_01,6,40,2,0.518838361028348,0.8613257441103499,0.6291745491830141,0.7380340770216197,0.42525355940235465,0.8564457093149417,0.6291745491830141,0.2619659229783803,49.93610436830423,54.001075903427505,0.8613257441103499,9.601513457888245,9.430572905024944,1.0,0.0016089344760092943,0.0037981829058213027,0.6290589812663758,0.6293479010579716,73.4765625,67.8515625,6.328125,78.69988627509169,177.37527952501497,73.69045544981299,202.3783517714335,448,487
pure,lstm,pure_02,6,38,3,0.455994137762403,0.7279758753047469,0.7367978040017658,0.8007031236973949,0.49495305782162924,0.8786706874492088,0.7367978040017658,0.19929687630260506,52.14816444933644,58.511877129738124,0.7279758753047469,11.525066930724465,10.237538462775964,1.0,0.0007185629206922998,0.00847215995924355,0.7350255624871438,0.7394561662736986,72.53289473684211,71.05263157894737,2.960526315789474,72.75656846678935,155.14961349259963,54.45926886960533,173.88571221871854,428,466
pure,lstm,pure_03,6,38,0,0.7322755712416549,0.8660583624639819,0.6310609124227543,0.7526647195402955,0.18853384639194248,0.8556569395893363,0.6310609124227543,0.24733528045970454,38.703953743644824,46.64768716542172,0.8660583624639819,10.581022962184585,7.003999648318688,1.0,0.017915701375369165,0.0003366936464553393,0.6249714564031031,0.640195096452231,56.25,60.50575657894737,4.995888157894737,196.04758103833953,248.83653182517708,233.78284410479156,267.02250917883924,546,430
pure,lstm,pure_04,6,38,4,0.7634823450996256,0.8679333582358948,0.6298874091106805,0.7778620415594475,0.15392292478058467,0.8553444402940176,0.6298874091106805,0.2221379584405525,35.62235545442619,45.06395799142936,0.8679333582358948,12.062105085729275,9.937828275570388,1.0,0.0009694339827137631,0.006291954303163041,0.6233458428306811,0.6396997585306797,65.68667763157895,65.68667763157895,1.480263157894737,212.47907785910232,179.57874477820206,220.25095789595406,194.59329926574924,499,426
pure,lstm,pure_05,6,38,1,0.6342681983541967,3.218229233013823,0.4232950880277226,0.7065488572604539,0.29723221796284827,0.46362846116436285,0.4232950880277226,0.2934511427395461,36.029887995378004,36.757411257795304,1.0727430776712743,10.326355628829065,-0.571614056501973,3.0,0.9726581464776495,1.7271651480833173e-07,0.4246111446541811,0.4213210030880349,53.65953947368421,63.651315789473685,12.952302631578947,170.63632015964282,194.5942810707303,258.34117807427145,261.26580649554893,552,499
pure,lstm,pure_06,5,32,0,0.48171604608150936,0.9034362402175788,0.5967877574207716,0.7891818172334422,0.4664253107184235,0.8494272932970702,0.5967877574207716,0.21081818276655784,48.3044854013358,53.10130156544841,0.9034362402175788,8.561437187788837,9.70238542456923,1.0,0.0012264730711288472,0.0049786046665864555,0.5919014799307625,0.6041171736557853,68.3349609375,67.67578125,2.8564453125,71.1936879187403,171.1029031649712,63.40454748277811,199.37994466096012,341,373
pure,lstm,pure_07,6,39,1,0.877803683174516,1.250083219809848,0.2140216922993054,0.8047786097950783,0.027131001699277846,0.7916527966983586,0.2140216922993054,0.19522139020492169,14.688908211226337,26.9720645580231,1.250083219809848,7.395239719172726,10.32924612099228,1.0,0.0006556378536169655,0.009278313311015899,0.21864597177492137,0.2070852730858814,128.90625,75.18028846153847,53.72596153846154,51.18303645042255,200.75028015398905,68.42440822964464,238.5087028322024,783,575
